,secs_stamp,text,max_sentiment,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
346,1827,On your knees,Neutral,0,0,0,0,0,0,0,0
347,1833,You think I'm an idiot?,disgust,0,0,1,0,0,0,0,0
348,1835,Tell me the truth,trust,0,0,0,0,0,0,0,1
349,1837,We are working hard,Neutral,0,0,0,0,0,0,0,0
350,1846,Open your mouth,surprise,0,0,0,0,0,0,1,0
351,1848,- What does he want? - You think I'm a fool?,disgust,0,0,1,0,0,0,0,0
352,1854,What is going on?,Neutral,0,0,0,0,0,0,0,0
353,1857,Tell me the truth,trust,0,0,0,0,0,0,0,1
354,1860,We are working on Jericho,Neutral,0,0,0,0,0,0,0,0
355,1861,Tell me the truth,trust,0,0,0,0,0,0,0,1
356,1862,We are working on Jericho,Neutral,0,0,0,0,0,0,0,0
357,1864,"What do you want, a delivery date?",anticipation,0,1,0,0,0,0,0,0
358,1873,I need him,Neutral,0,0,0,0,0,0,0,0
359,1877,He's a good assistant,anticipation,0,1,0,0,1,0,1,1
360,1883,You have till tomorrow...,anticipation,0,1,0,0,0,0,0,0
361,1886,...to assemble my missile,fear,0,0,0,1,0,0,0,0
362,1952,- Okay? - Yes,Neutral,0,0,0,0,0,0,0,0
363,1954,Can you move?,Neutral,0,0,0,0,0,0,0,0
364,1955,Say it again,Neutral,0,0,0,0,0,0,0,0
365,1957,41 steps straight ahead,Neutral,0,0,0,0,0,0,0,0
366,1959,"then 16 steps, left from the door, four to the right",sadness,0,0,0,0,0,1,1,0
367,1961,"33 steps, turn right",Neutral,0,0,0,0,0,0,0,0
368,1970,Where is Stark?,trust,0,0,0,0,0,0,0,1
369,1972,He was here a moment ago,Neutral,0,0,0,0,0,0,0,0
370,1974,Go find him!,Neutral,0,0,0,0,0,0,0,0
371,1991,Yinsen!,Neutral,0,0,0,0,0,0,0,0
372,1992,Yinsen! Stark!,trust,0,0,0,0,0,0,0,1
373,1994,Say something,Neutral,0,0,0,0,0,0,0,0
374,1996,"He is speaking Hungarian, I don't...",Neutral,0,0,0,0,0,0,0,0
375,1998,- Speak Hungarian. - Okay...,Neutral,0,0,0,0,0,0,0,0
376,2000,What do you know?,Neutral,0,0,0,0,0,0,0,0
377,2024,- How did that work? - Oh my goodness,anticipation,0,1,0,0,1,0,1,1
378,2027,- It worked all right. - What do I do?,Neutral,0,0,0,0,0,0,0,0
379,2029,- Let me finish this. - Finish last powering sequence,Neutral,0,0,0,0,0,0,0,0
380,2032,Okay,Neutral,0,0,0,0,0,0,0,0
381,2033,"Now! Tell me, tell me!",Neutral,0,0,0,0,0,0,0,0
382,2035,F 11. Tell me when you see a progress bar,anticipation,0,1,0,0,1,0,0,0
383,2038,It should be up right now,Neutral,0,0,0,0,0,0,0,0
384,2040,"Talk to me, tell me when you see it. - I have it",Neutral,0,0,0,0,0,0,0,0
385,2042,- Press Ctrl + I. - Got it,Neutral,0,0,0,0,0,0,0,0
386,2044,"'Enter'. I, 'Enter'. Come over here and button me up",Neutral,0,0,0,0,0,0,0,0
387,2051,They are coming!,Neutral,0,0,0,0,0,0,0,0
388,2054,"Doesn't need to look pretty, just get it done",anticipation,0,1,0,0,1,0,0,1
389,2056,They are coming,Neutral,0,0,0,0,0,0,0,0
390,2059,"Make sure that checkpoints are clear before you follow me out, OK?",Neutral,0,0,0,0,0,0,0,0
391,2062,We need more time,anticipation,0,1,0,0,0,0,0,0
392,2064,Okay,Neutral,0,0,0,0,0,0,0,0
393,2066,I'm gonna go buy you some time,anticipation,0,1,0,0,0,0,0,0
394,2068,Stick to the plan!,anticipation,0,1,0,0,0,0,0,0
395,2070,Stick to the plan!,anticipation,0,1,0,0,0,0,0,0
396,2073,Yinsen!,Neutral,0,0,0,0,0,0,0,0
397,2247,- Yinsen! - Watch out!,anticipation,0,1,0,1,0,0,0,0
398,2265,Stark,trust,0,0,0,0,0,0,0,1
399,2267,Come on. We gotta go,Neutral,0,0,0,0,0,0,0,0
400,2270,"Move with me. C'mon, we got a plan, we need to stick to it",anticipation,0,1,0,0,0,0,0,0
401,2273,"This was always the plan, Stark",anticipation,0,1,0,0,0,0,0,1
402,2275,"Come on, you're going to go see your family again",Neutral,0,0,0,0,0,0,0,0
403,2279,My family is dead,Neutral,0,0,0,0,0,0,0,0
404,2282,"I'm going to see them now, Stark",trust,0,0,0,0,0,0,0,1
405,2287,It's okay. It's okay,Neutral,0,0,0,0,0,0,0,0
406,2290,I want this. I want this,Neutral,0,0,0,0,0,0,0,0
407,2299,Thank you for saving me,joy,0,0,0,0,1,0,0,1
408,2302,Don't waste it. Don't waste your life,disgust,0,0,2,0,0,0,0,0
409,2346,My turn,Neutral,0,0,0,0,0,0,0,0
410,2450,Not bad,anger,1,0,1,1,0,1,0,0
411,2507,How was the fun-vee?,Neutral,0,0,0,0,0,0,0,0
412,2512,"Next time you ride with me, okay?",anticipation,0,1,0,0,0,0,0,0
413,2545,Watch it coming up here,anticipation,0,1,0,1,0,0,0,0
414,2549,Are you kidding me with this? Get rid of them,Neutral,0,0,0,0,0,0,0,0
415,2560,Your eyes are red,Neutral,0,0,0,0,0,0,0,0
416,2561,Few tears for your long lost boss?,anger,1,1,1,1,0,1,1,0
417,2563,Tears of joy. I hate job hunting,anger,1,0,1,1,1,1,0,0
418,2566,"Yeah, vacation's over",anticipation,0,1,0,0,1,0,0,0
419,2570,"Where to, sir?",trust,0,0,0,0,0,0,0,1
420,2571,"Take us to the hospital, please. - No. - No? Tony...",fear,0,0,0,1,0,1,0,1
421,2574,- You have to go to the hospital. - I don't have to do anything,fear,0,0,0,1,0,1,0,1
422,2577,I was in captivity for three months. There are two things I want to do,sadness,0,0,0,0,0,1,0,0
423,2579,I want an American cheeseburger...,Neutral,0,0,0,0,0,0,0,0
424,2582,...and the other one... - That's not going to happen,anticipation,0,1,0,0,0,0,0,0
425,2584,It's not what you think. I want you to call for a press conference now,Neutral,0,0,0,0,0,0,0,0
426,2586,Call for a press conference? What on earth for?,Neutral,0,0,0,0,0,0,0,0
427,2589,"Yeah, Hogan, drive. Cheeseburger first",Neutral,0,0,0,0,0,0,0,0
428,2602,Look at this!,Neutral,0,0,0,0,0,0,0,0
429,2606,Tony!,Neutral,0,0,0,0,0,0,0,0
430,2609,I thought you'll be in a hospital,fear,0,0,0,1,0,1,0,1
431,2612,Look at you!,Neutral,0,0,0,0,0,0,0,0
432,2614,"Oh, burger, you had to have a burger",Neutral,0,0,0,0,0,0,0,0
433,2617,Did you get me one of those?,Neutral,0,0,0,0,0,0,0,0
434,2618,"There was only one left, I needed it",sadness,0,0,0,0,0,1,1,0
435,2622,"Hey, look who's here!",Neutral,0,0,0,0,0,0,0,0
436,2631,- Ms. Potts? - Yes,Neutral,0,0,0,0,0,0,0,0
437,2632,May I speak with you for a moment?,Neutral,0,0,0,0,0,0,0,0
438,2634,"I'm not part of the press conference, but it's about to begin right now",Neutral,0,0,0,0,0,0,0,0
439,2637,I am not a reporter. I'm agent Phil Coulson,trust,0,0,0,0,0,0,0,1
440,2640,with the Strategic Homeland Intervention,sadness,0,0,0,0,0,1,0,0
441,2642,Enforcement and Logistics Division,Neutral,0,0,0,0,0,0,0,0
442,2644,- That's quite a mouthful. - I know. We're working on it,disgust,0,0,1,0,0,0,0,0
443,2647,"We've been approached already by the DOD, FBI, CIA...",Neutral,0,0,0,0,0,0,0,0
444,2651,We are a separate division. With a more specific focus,Neutral,0,0,0,0,0,0,0,0
445,2655,We need to debrief Mr. Stark about the circumstances of his escape,anticipation,0,1,0,1,0,0,0,1
446,2658,"- I'll put something in a book, shell I? - Thank you",anger,2,0,1,2,0,2,1,0
447,2667,"Hey, would it be alright if everyone sat down?",Neutral,0,0,0,0,0,0,0,0
448,2669,"Will you sit down? That way you can see me, and I can...",Neutral,0,0,0,0,0,0,0,0
449,2673,A little less formal...,Neutral,0,0,0,0,0,0,0,0
450,2680,What's up with the lovin'?,Neutral,0,0,0,0,0,0,0,0
451,2682,"Don't look at me, I don't know what he's up to",Neutral,0,0,0,0,0,0,0,0
452,2685,- Good to see you. - Good to see you,anticipation,0,2,0,0,2,0,2,2
453,2687,I never got to say goodbye to dad,Neutral,0,0,0,0,0,0,0,0
454,2690,I never got to say goodbye to my father,trust,0,0,0,0,0,0,0,1
455,2696,There's questions that I would've asked him,Neutral,0,0,0,0,0,0,0,0
456,2698,I would've asked him how he felt about what his company did...,Neutral,0,0,0,0,0,0,0,0
457,2702,"...if he was conflicted, if he ever had doubts",fear,1,0,0,2,0,2,0,1
458,2706,Or maybe he was every inch of a man we all remember from the newsreels,Neutral,0,0,0,0,0,0,0,0
459,2715,I saw young Americans killed...,anticipation,0,1,0,1,1,1,1,0
460,2718,...by the very weapons I created to defend them and protect them,fear,0,0,0,1,1,0,0,0
461,2723,And I saw that I had become part of a system,trust,0,0,0,0,0,0,0,1
462,2727,that is comfortable with zero-accountability,Neutral,0,0,0,0,0,0,0,0
463,2733,What happened over there?,anticipation,0,1,0,0,0,0,0,0
464,2736,I had my eyes opened,Neutral,0,0,0,0,0,0,0,0
465,2738,I came to realize that I have more to offer,Neutral,0,0,0,0,0,0,0,0
466,2741,this world than just making things that blow up,Neutral,0,0,0,0,0,0,0,0
467,2744,"And that is why, effective immediately, I'm shutting down",anticipation,0,1,0,0,0,0,0,1
468,2748,the weapons manufacturing division of Stark International...,trust,0,0,0,0,0,0,0,1
469,2752,"...untill such a time, as I can decide",anticipation,0,1,0,0,0,0,0,0
470,2754,what the future of this company will be,Neutral,0,0,0,0,0,0,0,0
471,2757,"what direction it should take, the one I'm comfortable with",Neutral,0,0,0,0,0,0,0,0
472,2759,and is consistent with the highest good of this country and the world,anticipation,0,2,0,1,2,0,2,1
473,2765,What we should take away from this...,Neutral,0,0,0,0,0,0,0,0
474,2768,...is that Tony's back!,Neutral,0,0,0,0,0,0,0,0
475,2770,And he's healthier than ever,Neutral,0,0,0,0,0,0,0,0
476,2773,We are gonna have a little internal discussion,Neutral,0,0,0,0,0,0,0,0
477,2776,and we'll get back to you with a follow-up,Neutral,0,0,0,0,0,0,0,0
478,2781,- Where is he? - He's inside,Neutral,0,0,0,0,0,0,0,0
479,2794,That... that went well,Neutral,0,0,0,0,0,0,0,0
480,2797,Did I just paint a target on the back of my head?,Neutral,0,0,0,0,0,0,0,0
481,2799,Your head? What about my head?,Neutral,0,0,0,0,0,0,0,0
482,2801,What do you think the over-under on a stock drop is gonna be?,Neutral,0,0,0,0,0,0,0,0
483,2805,- Optimistically? 40 Points? - At minimum,Neutral,0,0,0,0,0,0,0,0
484,2810,"Tony, we're a weapons manufacturer",Neutral,0,0,0,0,0,0,0,0
485,2813,"Obie, I just... I don't want the body count to be up...",trust,0,0,0,0,0,0,0,1
486,2815,"That's what we do. We're iron mongers, we make weapons",trust,0,0,0,0,0,0,0,1
487,2818,My name is on facade of the building,Neutral,0,0,0,0,0,0,0,0
488,2820,What we do keeps the world from falling into chaos,sadness,1,0,0,1,0,2,0,0
489,2823,Not based on what I saw,trust,0,0,0,0,0,0,0,1
490,2825,We're not doing a good enough job,anticipation,0,1,0,0,1,0,1,1
491,2827,"We can do better, we're gonna do something else",Neutral,0,0,0,0,0,0,0,0
492,2828,"Oh, like what? You want us to make baby bottles?",joy,0,0,0,0,1,0,0,0
493,2832,I think we should take another look into Arc Reactor technology,Neutral,0,0,0,0,0,0,0,0
494,2835,"Oh, come on. The Arc Reactor, that's a publicity stunt!",Neutral,0,0,0,0,0,0,0,0
495,2839,"Tony, c'mon! We built that thing to shut the hippies up!",Neutral,0,0,0,0,0,0,0,0
496,2843,"- It works. - Yeah, as a science project",Neutral,0,0,0,0,0,0,0,0
497,2847,The Arc was never cost-effective. We knew that before we built it,Neutral,0,0,0,0,0,0,0,0
498,2850,"Arc Reactor technology, that's a dead end, right?",Neutral,0,0,0,0,0,0,0,0
499,2853,- Maybe. - Am I right?,Neutral,0,0,0,0,0,0,0,0
500,2855,"We haven't had a breakthrough in that, in what... 30 years",Neutral,0,0,0,0,0,0,0,0
501,2858,That's what they say,Neutral,0,0,0,0,0,0,0,0
502,2862,Could you have a lousier poker face?,Neutral,0,0,0,0,0,0,0,0
503,2864,"Just tell me, who told you? - Never mind who told me",Neutral,0,0,0,0,0,0,0,0
504,2867,- Show me. - Rhodey or Pepper,trust,0,0,0,0,0,0,0,1
505,2868,"- I wanna see it. - Okay, Rhodey",fear,0,0,0,1,0,1,0,0
506,2884,It works,Neutral,0,0,0,0,0,0,0,0
507,2889,"Listen to me, Tony",Neutral,0,0,0,0,0,0,0,0
508,2891,"We are a team, do you understand?",trust,0,0,0,0,0,0,0,1
509,2893,There's nothing we can't do if we stick together,Neutral,0,0,0,0,0,0,0,0
510,2896,like your father and I,trust,0,0,0,0,0,0,0,1
511,2898,"I'm sorry I didn't give you a heads up, okay? But if I had...",Neutral,0,0,0,0,0,0,0,0
512,2901,"Tony, no more of this 'ready - fire - aim' business",anticipation,0,1,0,1,0,0,0,0
513,2905,- Do you understand me? - That was dad's line,Neutral,0,0,0,0,0,0,0,0
514,2908,You gotta let me handle this,Neutral,0,0,0,0,0,0,0,0
515,2910,We're gonna have to play whole different kind of ball now,joy,0,0,0,0,1,0,0,1
516,2913,We're gonna have to take a lot of heat,Neutral,0,0,0,0,0,0,0,0
517,2915,I want you to promise me that you're gonna lay low,joy,0,0,0,0,1,0,0,1
518,2918,"<i>Stark Industries. I've got one recommendation. Ready, ready?</i>",anticipation,0,1,0,0,0,0,0,0
519,2923,"<i>Sell, sell, sell!</i>",Neutral,0,0,0,0,0,0,0,0
520,2925,<i>Abandon ship!</i>,Neutral,0,0,0,0,0,0,0,0
521,2927,<i>Does the 'Hindenburg' ring any bells?</i>,Neutral,0,0,0,0,0,0,0,0
522,2931,<i>Let me show you the new Stark Industries business plan!</i>,trust,0,0,0,0,0,0,0,2
523,2938,"<i>Look, that's a weapons company that doesn't make weapons!</i>",Neutral,0,0,0,0,0,0,0,0
524,2942,Pepper! How big are your hands?,Neutral,0,0,0,0,0,0,0,0
525,2945,- What? - How big are your hands?,Neutral,0,0,0,0,0,0,0,0
526,2948,- I don't understand why... - Get down here. I need you,Neutral,0,0,0,0,0,0,0,0
527,2958,Hey!,Neutral,0,0,0,0,0,0,0,0
528,2961,Let's see them. Show me your hands,trust,0,0,0,0,0,0,0,1
529,2963,Let's see them,Neutral,0,0,0,0,0,0,0,0
530,2965,"Oh, wow, they are small. Very petite, indeed",Neutral,0,0,0,0,0,0,0,0
531,2968,I just need your help for a sec,Neutral,0,0,0,0,0,0,0,0
532,2971,"Oh my God, is that the thing that's keeping you alive?",anticipation,0,2,0,1,2,0,0,2
533,2974,"It was, it is now an antique",Neutral,0,0,0,0,0,0,0,0
534,2977,This is what will be keeping me alive for the foreseeable future,anticipation,0,1,0,0,1,0,0,1
535,2980,I was swapping it up for an upgraded unit,Neutral,0,0,0,0,0,0,0,0
536,2982,and I just ran into a little... speed bump,Neutral,0,0,0,0,0,0,0,0
537,2985,Speed bump? What's happening?,anticipation,0,1,0,0,0,0,0,0
538,2987,"It's nothing, it's just a little snag",surprise,0,0,0,0,0,0,1,0
539,2988,There's an exposed wire under this device,anticipation,0,1,0,1,0,0,0,0
540,2991,and is contacting a socket wall,Neutral,0,0,0,0,0,0,0,0
541,2993,and is causing a little bit of a short circuit,Neutral,0,0,0,0,0,0,0,0
542,2997,What do you want me to do?,Neutral,0,0,0,0,0,0,0,0
543,2998,Put that on the table over there. That is irrelevant,Neutral,0,0,0,0,0,0,0,0
544,3001,I just want you to reach in...,Neutral,0,0,0,0,0,0,0,0
545,3003,and you're just gonna gently lift the wire out,Neutral,0,0,0,0,0,0,0,0
546,3006,Is it safe?,joy,0,0,0,0,1,0,0,1
547,3007,"Yeah, it should be fine. It's just like an operation",fear,0,0,0,1,0,0,0,1
548,3009,you just don't let it touch the socket wall,Neutral,0,0,0,0,0,0,0,0
549,3011,"- What's Operation? - It's just a game, never mind",fear,0,0,0,1,0,0,0,1
550,3014,- Just gently lift the wire. - Okay. - Okay? Great,Neutral,0,0,0,0,0,0,0,0
551,3020,"You know, I don't think that I am qualified to do this",Neutral,0,0,0,0,0,0,0,0
552,3023,"No, no, you're fine. You're the most capable",Neutral,0,0,0,0,0,0,0,0
553,3025,qualified and trustworthy person I've ever met,Neutral,0,0,0,0,0,0,0,0
554,3029,You're gonna do great,Neutral,0,0,0,0,0,0,0,0
555,3031,Is it too much of a problem to ask? Cause I really need your help here,fear,0,0,0,1,0,1,0,0
556,3042,"- Oh, there's pus! - It's not pus",disgust,0,0,2,0,0,0,0,0
557,3044,"It's a plasmic discharge, it's from the device, not from my body",Neutral,0,0,0,0,0,0,0,0
558,3049,"- It smells! - Yeah, it does",anger,1,0,1,0,0,0,0,0
559,3052,The copper wire,Neutral,0,0,0,0,0,0,0,0
560,3053,"The copper wire, you got it? - I got it",Neutral,0,0,0,0,0,0,0,0
561,3056,Now don't let it touch...,Neutral,0,0,0,0,0,0,0,0
562,3058,"...the sides, that's what I was trying to tell you before",Neutral,0,0,0,0,0,0,0,0
563,3061,"Okay, now make sure that when you pull it out",Neutral,0,0,0,0,0,0,0,0
564,3063,you don't pull out the magnet and the end of it. That was it...,trust,0,0,0,0,0,0,0,1
565,3066,"...that you just pulled out. - Oh God. OK, what do I do?",anticipation,0,1,0,1,1,0,0,1
566,3069,- Don't put it back in! - What's wrong?,Neutral,0,0,0,0,0,0,0,0
567,3071,"Nothing, I'm just going into cardiac arrest cause you yanked out...",Neutral,0,0,0,0,0,0,0,0
568,3074,- What? I thought you said this was safe! - We gotta hurry,anticipation,0,1,0,0,1,0,0,1
569,3077,"Take this, you gotta switch, real quick. - Okay, okay",trust,0,0,0,0,0,0,0,1
570,3080,"Tony, it's gonna be okay. I'm gonna make this okay",Neutral,0,0,0,0,0,0,0,0
571,3085,You gotta touch that to base plate,trust,0,0,0,0,0,0,0,1
572,3088,And make sure you...,Neutral,0,0,0,0,0,0,0,0
573,3093,Was that so hard?,Neutral,0,0,0,0,0,0,0,0
574,3095,"That was fun, right? I got it, I got it",anticipation,0,1,0,0,1,0,0,0
575,3098,Nice,Neutral,0,0,0,0,0,0,0,0
576,3099,"- Are you okay? - Yeah, I feel great",Neutral,0,0,0,0,0,0,0,0
577,3102,Are you okay?,Neutral,0,0,0,0,0,0,0,0
578,3104,"Don't ever, ever...",Neutral,0,0,0,0,0,0,0,0
579,3107,...ever ask me to do anything like that ever again,Neutral,0,0,0,0,0,0,0,0
580,3110,I don't have anyone but you,Neutral,0,0,0,0,0,0,0,0
581,3118,Are we ready?,anticipation,0,1,0,0,0,0,0,0
582,3125,What do you want me to do with this?,Neutral,0,0,0,0,0,0,0,0
583,3127,That? Destroy it. Incinerate it,Neutral,0,0,0,0,0,0,0,0
584,3133,You don't wanna keep it?,fear,0,0,0,1,0,1,0,0
585,3135,"Pepper, I've been called many things",Neutral,0,0,0,0,0,0,0,0
586,3137,Nostalgic is not one of them,Neutral,0,0,0,0,0,0,0,0
587,3139,"- Would that be all, Mr. Stark? - That would be all, Ms. Potts",trust,0,0,0,0,0,0,0,1
588,3143,"Hey butterfingers, come here",Neutral,0,0,0,0,0,0,0,0
589,3145,What's all this stuff doing on top of my desk?,anticipation,0,1,0,0,0,0,0,1
590,3148,"That's my phone, that's a picture of me and my dad...",Neutral,0,0,0,0,0,0,0,0
591,3150,Right there. In garbage. All that stuff,disgust,0,0,1,0,0,0,0,0
592,3160,The future of air combat,anger,1,0,0,1,0,0,0,0
593,3162,Is it manned or unmanned?,Neutral,0,0,0,0,0,0,0,0
594,3164,"I tell you, in my experience, no unmanned aerial vehicle",Neutral,0,0,0,0,0,0,0,0
595,3169,will ever trump a pilot's instinct,surprise,0,0,0,0,0,0,1,1
596,3172,his insight - that ability to look into a situation,Neutral,0,0,0,0,0,0,0,0
597,3175,beyond the obvious and discern its outcome,trust,0,0,0,0,0,0,0,1
598,3178,Or pilot's judgement,trust,0,0,0,0,0,0,0,1
599,3180,"Colonel, it's... why not a pilot without a plane?",trust,0,0,0,0,0,0,0,2
600,3183,Look who fell outta the sky! Mr. Tony Stark,sadness,0,0,0,0,0,1,0,1
601,3185,Speaking about manned or unmanned,Neutral,0,0,0,0,0,0,0,0
602,3187,you gotta get him to tell you about the time he guessed wrong,anticipation,0,1,0,0,0,0,1,0
603,3189,"It's spring break, just remember that",surprise,0,0,0,0,0,0,1,0
604,3190,"Spring break 1987, that lovely lady, what was his name?",surprise,0,1,0,0,1,1,2,1
605,3194,Was it Ivan?,Neutral,0,0,0,0,0,0,0,0
606,3196,"Don't do that, they'll believe it. Don't do that",Neutral,0,0,0,0,0,0,0,0
607,3198,"Give us a couple of minutes, you guys",Neutral,0,0,0,0,0,0,0,0
608,3204,- I'm surprised. - Why?,fear,0,0,0,1,1,0,1,0
609,3206,I swear I didn't expect to see you walking around so soon,trust,0,1,0,0,0,0,1,2
610,3209,I'm doing a little better than walking,Neutral,0,0,0,0,0,0,0,0
611,3211,- Really? - Yeah,Neutral,0,0,0,0,0,0,0,0
612,3213,"Rhodey, I'm working on something big",Neutral,0,0,0,0,0,0,0,0
613,3215,I came to talk to you. I want you to be part of it,Neutral,0,0,0,0,0,0,0,0
614,3219,You're about to make a whole lotta people around here real happy,trust,0,1,0,0,1,0,0,2
615,3223,"cause that little stunt at the press conference, that was juicy",Neutral,0,0,0,0,0,0,0,0
616,3227,This is not for the military. I'm not... it's different,fear,0,0,0,1,0,0,0,0
617,3232,"What, are you humanitarian now or something?",anticipation,0,1,0,0,1,0,1,1
618,3235,I need you to listen to me,Neutral,0,0,0,0,0,0,0,0
619,3237,"No, what you need is time to get your mind right",anticipation,0,1,0,0,0,0,0,0
620,3242,I'm serious,Neutral,0,0,0,0,0,0,0,0
621,3246,"It was nice seeing you, Tony",Neutral,0,0,0,0,0,0,0,0
622,3248,Thanks,Neutral,0,0,0,0,0,0,0,0
623,3258,"- Jarvis, are you up? - For you sir, always",trust,0,0,0,0,0,0,0,1
624,3262,"I'd like to open a new project file, index as: Mark 2",Neutral,0,0,0,0,0,0,0,0
625,3267,Shell I store this on the Stark Industries' central database?,anger,1,1,0,1,0,1,1,1
626,3271,I don't know who to trust right now. Till further notice,trust,0,0,0,0,0,0,0,1
627,3273,why don't we just keep everything on my private server,Neutral,0,0,0,0,0,0,0,0
628,3276,"Working on a secret project, are we, sir?",trust,0,0,0,0,0,0,0,2
629,3283,I don't want this winding up in the wrong hands,Neutral,0,0,0,0,0,0,0,0
630,3288,Maybe in mine it could actually do some good,anticipation,0,1,0,0,1,0,1,1
631,3334,Next,Neutral,0,0,0,0,0,0,0,0
632,3336,Up,Neutral,0,0,0,0,0,0,0,0
633,3337,"Not the boot, Dummy, right here. You got me?",Neutral,0,0,0,0,0,0,0,0
634,3340,Stay put. Nice,Neutral,0,0,0,0,0,0,0,0
635,3344,"And you, you're no better at it at all. Lift... I got it",Neutral,0,0,0,0,0,0,0,0
636,3348,"Okay, I'm sorry, am I in your way?",Neutral,0,0,0,0,0,0,0,0
637,3357,Up,Neutral,0,0,0,0,0,0,0,0
638,3359,"That's great, don't even move",Neutral,0,0,0,0,0,0,0,0
639,3362,You... are a tragedy,fear,0,0,0,1,0,1,0,0
640,3374,"Okay, lets do this right",Neutral,0,0,0,0,0,0,0,0
641,3377,"Start mark, half meter back of the center",anticipation,0,1,0,0,0,0,0,1
642,3383,"Dummy, look for light. Stand back for fire safety",fear,0,0,0,1,0,0,0,0
643,3385,"You, roll it",Neutral,0,0,0,0,0,0,0,0
644,3391,Activate hand controls,Neutral,0,0,0,0,0,0,0,0
645,3397,We are gonna start up nice and easy,anticipation,0,1,0,0,0,0,0,0
646,3399,raising 10% thrust capacity to achieve lift,joy,0,0,0,0,1,0,0,1
647,3402,"And 3, 2, 1",Neutral,0,0,0,0,0,0,0,0
648,3444,"Up two? Alright, step back",Neutral,0,0,0,0,0,0,0,0
649,3446,I've been buzzing you. Did you hear the intercom?,anticipation,0,1,0,1,0,0,0,0
650,3449,"Yeah, everything's... what?",Neutral,0,0,0,0,0,0,0,0
651,3450,"- Obadiah's upstairs. - Great, I'll be right up",anger,1,0,1,1,0,1,0,0
652,3456,I thought you said you were done making weapons?,Neutral,0,0,0,0,0,0,0,0
653,3458,It isn't. This is a flight stabilizer,Neutral,0,0,0,0,0,0,0,0
654,3461,It's completely harmless,Neutral,0,0,0,0,0,0,0,0
655,3467,I didn't expect that,anticipation,0,1,0,0,0,0,1,1
656,3474,How'd it go?,Neutral,0,0,0,0,0,0,0,0
657,3477,"Oh, went that bad huh?",anger,1,0,1,1,0,1,0,0
658,3480,Just because I brought pizza back from New York,Neutral,0,0,0,0,0,0,0,0
659,3482,"doesn't mean it went bad. - Sure doesn't. Oh, boy",disgust,1,0,2,1,0,1,0,0
660,3486,It would've gone better if you were there,Neutral,0,0,0,0,0,0,0,0
661,3489,You told me to lay low and that's what I've been doing,Neutral,0,0,0,0,0,0,0,0
662,3492,I lay low and you take care of all the...,Neutral,0,0,0,0,0,0,0,0
663,3493,"Hey, c'mon. In public, the press...",anticipation,0,1,0,0,0,0,0,0
664,3496,This was a Board of Directors meeting,anticipation,0,1,0,0,0,0,0,0
665,3498,This was a Board of Directors meeting?,anticipation,0,1,0,0,0,0,0,0
666,3502,The Board is claiming a Post Traumatic Stress,anger,1,1,0,1,0,1,0,0
667,3504,They are filing an injunction. - A what?,Neutral,0,0,0,0,0,0,0,0
668,3506,They wanna lock you out,fear,0,0,0,1,0,1,0,0
669,3508,"Why, cause the stocks dip 40 points? We knew this was gonna happen",anticipation,0,1,0,0,0,0,0,0
670,3510,- 56 and a half. - It doesn't matter,Neutral,0,0,0,0,0,0,0,0
671,3512,We own a controlling interest in the company,Neutral,0,0,0,0,0,0,0,0
672,3515,"Tony, the Board has rights too",anticipation,0,1,0,0,0,0,0,0
673,3518,They are making the case that you and your new direction,fear,0,0,0,1,0,1,0,0
674,3522,isn't in a company's best interest,Neutral,0,0,0,0,0,0,0,0
675,3524,I'm being responsible. That's a new direction,trust,0,0,0,0,0,0,0,1
676,3526,For me... for the company,Neutral,0,0,0,0,0,0,0,0
677,3528,"I mean, me on the company's behalf being responsible for the way that...",trust,0,0,0,0,0,0,0,1
678,3532,"- Oh, this is great! - Oh c'mon, wait! Tony, Tony!",anticipation,0,1,0,0,0,0,0,0
679,3536,"- I'll be in the shop. - Hey, hey, Tony, listen",anger,1,0,1,1,0,1,0,0
680,3539,I'm trying to turn this thing around,Neutral,0,0,0,0,0,0,0,0
681,3541,but you gotta give me something. Something to pitch them,Neutral,0,0,0,0,0,0,0,0
682,3544,"Let me have the engineers analyze that, you know",Neutral,0,0,0,0,0,0,0,0
683,3547,draw some specs. - No,Neutral,0,0,0,0,0,0,0,0
684,3549,No. Absolutely not. This one stays with me,Neutral,0,0,0,0,0,0,0,0
685,3551,That's it Obie. Forget it,Neutral,0,0,0,0,0,0,0,0
686,3553,"Alright, well this stays with me then",Neutral,0,0,0,0,0,0,0,0
687,3555,"Go on, here, you can have a piece. Take two. - Thank you",Neutral,0,0,0,0,0,0,0,0
688,3558,Do you mind if I come down there to see what you're doing?,Neutral,0,0,0,0,0,0,0,0
689,3560,"Good night, Obie",anticipation,0,1,0,0,1,0,1,1
690,3562,"Day 11, Test 37, Configuration 2.0",Neutral,0,0,0,0,0,0,0,0
691,3566,"For lack of a better option, Dummy is still on fire safety",fear,0,0,0,1,0,0,0,0
692,3569,"If you douse me again, and I'm not on fire",fear,0,0,0,1,0,0,0,0
693,3571,"I'm donating you to a city college. Alright, nice and easy",Neutral,0,0,0,0,0,0,0,0
694,3575,"Seriously, just gonna start off with 1% thrust capacity",anticipation,0,1,0,0,0,0,0,0
695,3581,"And 3, 2, 1",Neutral,0,0,0,0,0,0,0,0
